doc_id,entity_text,gold_id
15040800,sterols,CHEBI:15889
15040800,Sterol,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,sterols,CHEBI:15889
15040800,campesterol,CHEBI:28623
15040800,sitosterol,CHEBI:27693
15040800,sterol,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,cholesterol,CHEBI:16113
15040800,campesterol,CHEBI:28623
15040800,sitosterol,CHEBI:27693
15040800,cholesterol,CHEBI:16113
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,esterified cholesterol,CHEBI:17002
15040800,sitosterol,CHEBI:27693
15040800,campesterol,CHEBI:28623
15040800,sterol,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,triglycerides,CHEBI:17855
15040800,chow,CHEBI:33290
15040800,sterol,CHEBI:15889
15040800,triglyceride,CHEBI:17855
15040800,triglyceride,CHEBI:17855
15040800,apolipoproteins,CHEBI:39015
15040800,triglyceride,CHEBI:17855
15040800,sterol,CHEBI:15889
15040800,chow,CHEBI:33290
15040800,HMG-CoA,CHEBI:11814
15040800,HMG-CoA,CHEBI:11814
15040800,HMG-CoA,CHEBI:11814
15040800,Sitosterol,CHEBI:27693
15040800,inhibitor,CHEBI:35222
15040800,sterols,CHEBI:15889
15040800,bile salts,CHEBI:22868
15040800,bile salts,CHEBI:22868
15040800,sterol,CHEBI:15889
15040800,phospholipids,CHEBI:16247
15040800,cholesterol,CHEBI:16113
15040800,sterols,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,bile salt,CHEBI:22868
15040800,sterol,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,tauroursodeoxycholic acid,CHEBI:80774
15040800,TUDC,CHEBI:80774
15040800,bile salt,CHEBI:22868
15040800,TUDC,CHEBI:80774
15040800,bile salt,CHEBI:22868
15040800,TUDC,CHEBI:80774
15040800,phospholipid,CHEBI:16247
15040800,phospholipid,CHEBI:16247
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sitosterol,CHEBI:27693
15040800,cholesterol,CHEBI:16113
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,sterol,CHEBI:15889
15040800,TUDC,CHEBI:80774
15040800,sterols,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,TUDC,CHEBI:80774
15040800,bile acid,CHEBI:3098
15040800,TUDC,CHEBI:80774
15040800,cholesterol,CHEBI:16113
15040800,sitosterol,CHEBI:27693
15040800,campesterol,CHEBI:28623
15040800,sterols,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,cholesterol,CHEBI:16113
15040800,sterols,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,sitosterol,CHEBI:27693
15040800,HMG-CoA,CHEBI:11814
15040800,bile acid,CHEBI:3098
15040800,sitosterol,CHEBI:27693
15040800,sterols,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,bile acids,CHEBI:3098
15040800,cholesterol,CHEBI:16113
15040800,sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,sterols,CHEBI:15889
15040800,bile salt,CHEBI:22868
15040800,phospholipid,CHEBI:16247
15040800,cholesterol,CHEBI:16113
15040800,chow,CHEBI:33290
15040800,sterol,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,triglyceride,CHEBI:17855
15040800,triglyceride,CHEBI:17855
15040800,SDS,CHEBI:8984
15040800,cholesterol,CHEBI:16113
15040800,HMG-CoA,CHEBI:11814
15040800,sterols,CHEBI:15889
15040800,Sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,cholesterol,CHEBI:16113
15040800,sitosterol,CHEBI:27693
15040800,sterols,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,bile salt,CHEBI:22868
15040800,cholesterol,CHEBI:16113
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,sterols,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,chow,CHEBI:33290
15040800,sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,diosgenin,CHEBI:4629
15040800,cholesterol,CHEBI:16113
15040800,diosgenin,CHEBI:4629
15040800,cholesterol,CHEBI:16113
15040800,cholesterol,CHEBI:16113
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,sterol,CHEBI:15889
15040800,liver X receptor agonist,CHEBI:86029
15040800,cholesterol,CHEBI:16113
15040800,LXR agonist,CHEBI:86029
15040800,cholesterol,CHEBI:16113
15040800,sterols,CHEBI:15889
15040800,sterols,CHEBI:15889
15040800,cholesterol,CHEBI:16113
15040800,cholesterol,CHEBI:16113
15040800,sitosterol,CHEBI:27693
15040800,sitosterol,CHEBI:27693
15040800,sterol,CHEBI:15889
15040800,32P,CHEBI:37972
15040800,message,CHEBI:33695
15040800,esterified sterol,CHEBI:35915
15040800,Sterol,CHEBI:15889
15040800,chow,CHEBI:33290
15040800,sterols,CHEBI:15889
15040800,Esterified cholesterol,CHEBI:17002
15040800,sitosterol,CHEBI:27693
15040800,campesterol,CHEBI:28623
15040800,Lipid,CHEBI:18059
15040800,sterols,CHEBI:15889
15040800,triglyceride,CHEBI:17855
15040800,cholesterol,CHEBI:16113
15040800,triglyceride,CHEBI:17855
15040800,message,CHEBI:33695
15040800,HMG CoA,CHEBI:11814
15040800,message,CHEBI:33695
15040800,HMG-CoA,CHEBI:11814
15040800,HMG-CoA,CHEBI:11814
15040800,sterol,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,bile salt,CHEBI:22868
15040800,Bile salt,CHEBI:22868
15040800,sterol,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,Bile salt,CHEBI:22868
15040800,sterol,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,bile salt,CHEBI:22868
15040800,sterol,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,bile salt,CHEBI:22868
15040800,TUDC,CHEBI:80774
15040800,TUDC,CHEBI:80774
15040800,bile salts,CHEBI:22868
15040800,sterols,CHEBI:15889
15040800,phospholipid,CHEBI:16247
15040800,cholesterol,CHEBI:16113
15040800,sitosterol,CHEBI:27693
15040800,sterols,CHEBI:15889
15040800,bile salt,CHEBI:22868
15040800,TUDC,CHEBI:80774
15040800,cholesterol,CHEBI:16113
15040800,TUDC,CHEBI:80774
15040800,sitosterol,CHEBI:27693
15040800,campesterol,CHEBI:28623
15040800,sterols,CHEBI:15889
15040800,TUDC,CHEBI:80774
15040800,sterol,CHEBI:15889
15040800,chow,CHEBI:33290
15061865,Dopamine,CHEBI:18243
15061865,Dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine receptor antagonists,CHEBI:48561
15061865,6-OHDA,CHEBI:78741
15061865,Dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,pharmacological,CHEBI:52217
15061865,pharmacological,CHEBI:52217
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,cocaine,CHEBI:27958
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,drugs,CHEBI:23888
15061865,dopamine antagonists,CHEBI:48561
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,sulpiride,CHEBI:32168
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,6-OHDA,CHEBI:78741
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine antagonist,CHEBI:48561
15061865,food,CHEBI:33290
15061865,drugs,CHEBI:23888
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopaminergic,CHEBI:18243
15061865,dopaminergic,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,Dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,food,CHEBI:33290
15061865,mixture,CHEBI:60004
15061865,dopamine,CHEBI:18243
15061865,dopamine,CHEBI:18243
15061865,food,CHEBI:33290
15061865,Dopamine,CHEBI:18243
15207008,acidic,CHEBI:37527
15207008,acidic,CHEBI:37527
15207008,acidic,CHEBI:37527
15207008,water,CHEBI:15377
15207008,histone,CHEBI:15358
15207008,histone,CHEBI:15358
15207008,histone,CHEBI:15358
15207008,retinoid,CHEBI:26537
15207008,SDS,CHEBI:8984
15207008,polyaromatic hydrocarbons,CHEBI:33848
15207008,histone,CHEBI:15358
15207008,histone,CHEBI:15358
15207008,histone,CHEBI:15358
15207008,histone,CHEBI:15358
15207008,water,CHEBI:15377
15207008,Biopolymer,CHEBI:33694
15207008,IPTG,CHEBI:61448
15207008,Tris,CHEBI:9754
15207008,HCl,CHEBI:17883
15207008,NaCl,CHEBI:26710
15207008,glutathione,CHEBI:16856
15207008,Tris,CHEBI:9754
15207008,HCl,CHEBI:17883
15207008,NaCl,CHEBI:26710
15207008,35S,CHEBI:37983
15207008,Tris,CHEBI:9754
15207008,HCl,CHEBI:17883
15207008,NaCl,CHEBI:26710
15207008,Tris,CHEBI:9754
15207008,HCl,CHEBI:17883
15207008,NaCl,CHEBI:26710
15207008,Tris,CHEBI:9754
15207008,HCl,CHEBI:17883
15207008,glutathione,CHEBI:16856
15207008,SDS,CHEBI:8984
15314655,retinoic acid,CHEBI:26536
15314655,cofactors,CHEBI:23357
15314655,ethyl-nitrosourea,CHEBI:23995
15314655,ENU,CHEBI:23995
15314655,message,CHEBI:33695
15314655,retinoic acid,CHEBI:26536
15314655,DAPI,CHEBI:51231
15314655,estrogen,CHEBI:50114
15314655,estrogen,CHEBI:50114
15314655,cofactor,CHEBI:23357
15314655,ENU,CHEBI:23995
15314655,DAPI,CHEBI:51231
15314655,ENU,CHEBI:23995
15314655,ethyl-nitrosourea,CHEBI:23995
15314655,ENU,CHEBI:23995
15314655,o-dianisidine,CHEBI:82321
15314655,o-dianisidine,CHEBI:82321
15314655,DAPI,CHEBI:51231
15314655,DAPI,CHEBI:51231
15314655,DAPI,CHEBI:51231
15314655,β-estradiol,CHEBI:16469
15314655,o-dianisidine,CHEBI:82321
15314655,reagents,CHEBI:33893
15314659,antigens,CHEBI:59132
15314659,antigens,CHEBI:59132
15314659,amyloid,CHEBI:60425
15314659,amyloid,CHEBI:60425
15314659,antigens,CHEBI:59132
15314659,amyloid,CHEBI:60425
15314659,solution,CHEBI:75958
15314659,periodic acid,CHEBI:29149
15314659,reagent,CHEBI:33893
15314659,reagents,CHEBI:33893
15314659,MgCl2,CHEBI:6636
15314659,ethidium bromide,CHEBI:4883
15314659,agarose,CHEBI:2511
15314659,SDS,CHEBI:8984
15314659,amyloid,CHEBI:60425
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,pigmented,CHEBI:26130
15320950,free radical,CHEBI:26519
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,Na+,CHEBI:29101
15320950,K+,CHEBI:29103
15320950,iodide,CHEBI:16382
15320950,iodide,CHEBI:16382
15320950,perchlorate,CHEBI:49706
15320950,anion,CHEBI:22563
15320950,Cl-,CHEBI:17996
15320950,I-,CHEBI:16382
15320950,HCO3 -,CHEBI:17544
15320950,formate,CHEBI:15740
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,sodium pentobarbital,CHEBI:7984
15320950,Cl-,CHEBI:17996
15320950,Na-gluconate,CHEBI:84997
15320950,solution,CHEBI:75958
15320950,sucrose,CHEBI:17992
15320950,polyethylene glycol,CHEBI:46793
15320950,Triton-X,CHEBI:9750
15320950,TX,CHEBI:9750
15320950,TX,CHEBI:9750
15320950,TX,CHEBI:9750
15320950,TX,CHEBI:9750
15320950,Alexa 488,CHEBI:52661
15320950,Alexa 594,CHEBI:51248
15320950,Alexa 594,CHEBI:51248
15320950,Alexa 488,CHEBI:52661
15320950,phalloidin,CHEBI:8040
15320950,TX,CHEBI:9750
15320950,sodium pentobarbital,CHEBI:7984
15320950,N2,CHEBI:17997
15320950,SYBR green I,CHEBI:51461
15320950,K+,CHEBI:29103
15320950,agarose,CHEBI:2511
15320950,molecules,CHEBI:36357
15320950,molecules,CHEBI:36357
15320950,molecules,CHEBI:36357
15320950,molecules,CHEBI:36357
15320950,sodium pentobarbital,CHEBI:7984
15320950,sodium salt,CHEBI:26714
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,solutions,CHEBI:75958
15320950,cation,CHEBI:36916
15320950,K+,CHEBI:29103
15320950,Na+,CHEBI:29101
15320950,K+,CHEBI:29103
15320950,Na+,CHEBI:29101
15320950,K+,CHEBI:29103
15320950,Na+,CHEBI:29101
15320950,Na+,CHEBI:29101
15320950,Na+,CHEBI:29101
15320950,K+,CHEBI:29103
15320950,antigenic,CHEBI:59132
15320950,HCO3 -,CHEBI:17544
15320950,HCO3 -,CHEBI:17544
15320950,HCO3 -,CHEBI:17544
15320950,CO2,CHEBI:16526
15320950,CO2,CHEBI:16526
15320950,HCO3 -,CHEBI:17544
15320950,HCO3 -,CHEBI:17544
15320950,HCO3 -,CHEBI:17544
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,molecules,CHEBI:36357
15320950,molecules,CHEBI:36357
15320950,molecules,CHEBI:36357
15320950,K+,CHEBI:29103
15320950,molecules,CHEBI:36357
15320950,molecules,CHEBI:36357
15320950,pigment,CHEBI:26130
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,bumetanide,CHEBI:3213
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,bumetanide,CHEBI:3213
15320950,loop-diuretic,CHEBI:77608
15320950,Na+,CHEBI:29101
15320950,K+,CHEBI:29103
15320950,Bumetanide,CHEBI:3213
15320950,K+,CHEBI:29103
15320950,Na+,CHEBI:29101
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,K+,CHEBI:29103
15320950,CO2,CHEBI:16526
15320950,HCO3 -,CHEBI:17544
15320950,free radicals,CHEBI:26519
15320950,CO2,CHEBI:16526
15320950,free radicals,CHEBI:26519
15320950,CO2,CHEBI:16526
15320950,HCO3 -,CHEBI:17544
15320950,free radicals,CHEBI:26519
15320950,free radical,CHEBI:26519
15320950,glutathione,CHEBI:16856
15320950,melanin,CHEBI:25179
15320950,pigment,CHEBI:26130
15320950,HCO3 -,CHEBI:17544
15320950,HCO3 -,CHEBI:17544
15320950,free radical,CHEBI:26519
15320950,glutathione,CHEBI:16856
15320950,free radical,CHEBI:26519
15320950,free radical,CHEBI:26519
15320950,free radical,CHEBI:26519
15320950,K+,CHEBI:29103
15320950,free radicals,CHEBI:26519
15320950,K+,CHEBI:29103
15320950,glutathione,CHEBI:16856
15320950,GSH,CHEBI:16856
15320950,glutathione,CHEBI:16856
15320950,K+,CHEBI:29103
15328533,PPARδ agonist,CHEBI:73730
15328533,cofactor,CHEBI:23357
15328533,long-chain fatty-acid,CHEBI:15904
15328533,electron,CHEBI:10545
15328533,cytochrome c,CHEBI:18070
15328533,cytochrome c,CHEBI:18070
15328533,fatty-acid,CHEBI:35366
15328533,cytochrome b,CHEBI:38551
15328533,cytochrome c,CHEBI:18070
15328533,GW501516,CHEBI:73726
15328533,glycogen,CHEBI:24384
15328533,triglyceride,CHEBI:17855
15328533,glucose,CHEBI:17234
15328533,PPARδ agonist,CHEBI:73730
15328533,GW501516,CHEBI:73726
15328533,GW501516,CHEBI:73726
15328533,glucose,CHEBI:17234
15328533,PPARδ agonist,CHEBI:73730
15328533,fatty-acid,CHEBI:35366
15328533,Fatty acids,CHEBI:35366
15328533,metabolites,CHEBI:25212
15328533,fatty-acid,CHEBI:35366
15328533,glucose,CHEBI:17234
15328533,glucose,CHEBI:17234
15328533,glucose,CHEBI:17234
15328533,chow,CHEBI:33290
15328533,chow,CHEBI:33290
15328533,GW501516,CHEBI:73726
15328533,compound,CHEBI:36357
15328533,dye,CHEBI:37958
15328533,agarose,CHEBI:2511
15328533,cytochrome c,CHEBI:18070
15328533,carnitine,CHEBI:17126
15328533,agarose,CHEBI:2511
15328533,PPARδ agonist,CHEBI:73730
15328533,GW501516,CHEBI:73726
15328533,glycogen,CHEBI:24384
15328533,triglyceride,CHEBI:17855
15328533,Glucose,CHEBI:17234
15328533,glucose,CHEBI:17234
15328533,glucose,CHEBI:17234
15328533,PPARδ Agonists,CHEBI:73730
15328533,GW501516,CHEBI:73726
15328533,GW501516,CHEBI:73726
15328533,Glucose,CHEBI:17234
15328533,glucose,CHEBI:17234
15328533,glucose,CHEBI:17234
15328533,reagents,CHEBI:33893
15345036,phosphatidylserine,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,pigmented,CHEBI:26130
15345036,lipopolysaccharide,CHEBI:16412
15345036,phosphatidylserine,CHEBI:18303
15345036,immunogenic,CHEBI:60816
15345036,anti-inflammatory mediators,CHEBI:67079
15345036,immunosuppressive mediators,CHEBI:35705
15345036,molecules,CHEBI:36357
15345036,molecules,CHEBI:36357
15345036,phospholipid,CHEBI:16247
15345036,phosphatidylserine,CHEBI:18303
15345036,PS,CHEBI:18303
15345036,molecules,CHEBI:36357
15345036,PS,CHEBI:18303
15345036,glycoprotein,CHEBI:17089
15345036,PS,CHEBI:18303
15345036,molecules,CHEBI:36357
15345036,molecules,CHEBI:36357
15345036,PS,CHEBI:18303
15345036,molecule,CHEBI:36357
15345036,PS,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,PS,CHEBI:18303
15345036,PS,CHEBI:18303
15345036,molecule,CHEBI:36357
15345036,PS,CHEBI:18303
15345036,anti-inflammatory mediators,CHEBI:67079
15345036,platelet-activating factor,CHEBI:44811
15345036,PAF,CHEBI:44811
15345036,prostaglandin E2,CHEBI:15551
15345036,phosphatidylserine,CHEBI:18303
15345036,X-Gal,CHEBI:75055
15345036,X-Gal,CHEBI:75055
15345036,pigmented,CHEBI:26130
15345036,pigmented,CHEBI:26130
15345036,pigmented,CHEBI:26130
15345036,pigmented,CHEBI:26130
15345036,5-carboxytetramethylrhodamine,CHEBI:51657
15345036,TAMRA,CHEBI:51657
15345036,lipopolysaccharide,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,phosphatidylserine,CHEBI:18303
15345036,neomycin,CHEBI:7507
15345036,surfactant,CHEBI:35195
15345036,surfactant,CHEBI:35195
15345036,pigmented,CHEBI:26130
15345036,phosphatidylserine,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,LPS,CHEBI:16412
15345036,effector,CHEBI:35224
15345036,phosphatidylserine,CHEBI:18303
15345036,molecules,CHEBI:36357
15345036,phosphatidylserine,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,phosphatidylserine,CHEBI:18303
15345036,neomycin,CHEBI:7507
15345036,G418,CHEBI:42768
15345036,G418,CHEBI:42768
15345036,agarose,CHEBI:2511
15345036,nylon,CHEBI:25614
15345036,reagent,CHEBI:33893
15345036,nylon,CHEBI:25614
15345036,Nonidet P-40,CHEBI:78708
15345036,sodium deoxycholate,CHEBI:9177
15345036,SDS,CHEBI:8984
15345036,cocktail,CHEBI:60004
15345036,SDS,CHEBI:8984
15345036,PVDF,CHEBI:53250
15345036,fixative,CHEBI:50913
15345036,formalin,CHEBI:16842
15345036,alcohol,CHEBI:30879
15345036,hematoxylin,CHEBI:51686
15345036,H,CHEBI:51686
15345036,chromogens,CHEBI:75050
15345036,hematoxylin,CHEBI:51686
15345036,CO2,CHEBI:16526
15345036,TAMRA,CHEBI:51657
15345036,staurosporine,CHEBI:15738
15345036,PS,CHEBI:18303
15345036,FITC,CHEBI:37926
15345036,propidium iodide,CHEBI:51240
15345036,CO2,CHEBI:16526
15345036,Alexa 488,CHEBI:52661
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,electron,CHEBI:10545
15345036,phosphatidylserine,CHEBI:18303
15345036,neomycin,CHEBI:7507
15345036,neomycin,CHEBI:7507
15345036,H,CHEBI:51686
15345036,glycogen,CHEBI:24384
15345036,H,CHEBI:51686
15345036,pigmented,CHEBI:26130
15345036,pigment,CHEBI:26130
15345036,TAMRA,CHEBI:51657
15345036,staurosporine,CHEBI:15738
15345036,staurosporine,CHEBI:15738
15345036,lipopolysaccharide,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15345036,LPS,CHEBI:16412
15492776,signaling molecules,CHEBI:62488
15492776,molecules,CHEBI:36357
15492776,histone,CHEBI:15358
15492776,proteoglycans,CHEBI:37396
15492776,proteoglycans,CHEBI:37396
15492776,reagents,CHEBI:33893
15492776,molecule,CHEBI:36357
15492776,CsCl,CHEBI:63039
15492776,sucrose,CHEBI:17992
15492776,Tris,CHEBI:9754
15492776,Fluorescein,CHEBI:31624
15492776,Tween-20,CHEBI:53424
15492776,phospho,CHEBI:32958
15492776,histone,CHEBI:15358
15492776,Cy3,CHEBI:37987
15492776,DAPI,CHEBI:51231
15492776,Cy3,CHEBI:37987
15492776,sucrose,CHEBI:17992
15492776,sucrose,CHEBI:17992
15492776,sucrose,CHEBI:17992
15492776,solutions,CHEBI:75958
15492776,Fast Green,CHEBI:82468
15492776,hematoxylin,CHEBI:51686
15492776,X-Gal,CHEBI:75055
15492776,water,CHEBI:15377
15492776,water,CHEBI:15377
15492776,mix,CHEBI:60004
15492776,hydrogen peroxide,CHEBI:16240
15492776,methanol,CHEBI:17790
15492776,Tween20,CHEBI:53424
15492776,Tween 20,CHEBI:53424
15492776,Biotin,CHEBI:15956
15492776,histone,CHEBI:15358
15492776,alizarin red,CHEBI:16866
15492776,reagents,CHEBI:33893
15492776,Pharmaceuticals,CHEBI:52217
15550985,molecule,CHEBI:36357
15550985,tracer,CHEBI:35204
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,molecules,CHEBI:36357
15550985,molecule,CHEBI:36357
15550985,molecule,CHEBI:36357
15550985,molecules,CHEBI:36357
15550985,cocktail,CHEBI:60004
15550985,cocktail,CHEBI:60004
15550985,CY3,CHEBI:37987
15550985,FITC,CHEBI:37926
15550985,TritonX-100,CHEBI:9750
15550985,fluorescein,CHEBI:31624
15550985,CY3,CHEBI:37987
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,"1,1′-dioctadecyl-3,3,3′,3′-tetramethylindocarbocyanine perchlorate",CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,Tris,CHEBI:9754
15550985,acetic acid,CHEBI:15366
15550985,Pharmaceuticals,CHEBI:52217
15550985,CO2,CHEBI:16526
15550985,DiI,CHEBI:52029
15550985,dye,CHEBI:37958
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15550985,DiI,CHEBI:52029
15588329,antigen,CHEBI:59132
15588329,G418,CHEBI:42768
15588329,antigen,CHEBI:59132
15588329,cocktail,CHEBI:60004
15588329,cocktail,CHEBI:60004
15588329,antigen,CHEBI:59132
15588329,mixture,CHEBI:60004
15588329,ethidium-bromide,CHEBI:4883
15588329,agarose,CHEBI:2511
15588329,electron,CHEBI:10545
15588329,cytochrome c,CHEBI:18070
15588329,electron,CHEBI:10545
15588329,electron,CHEBI:10545
15588329,fluorogenic,CHEBI:76219
15588329,protein disulfide,CHEBI:16249
15588329,dye,CHEBI:37958
15588329,acidic,CHEBI:37527
15588329,dye,CHEBI:37958
15588329,dye,CHEBI:37958
15588329,dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,dextran,CHEBI:52071
15588329,FITC,CHEBI:37926
15588329,dextran,CHEBI:52071
