doc_id,entity_text,gold_id,exact_curie,exact_label,exact_score,exact_match_type,biosyn_curie,biosyn_label,biosyn_score,biosyn_match_type,rag_curie,rag_label,rag_score,rag_match_type
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,sitosterol,CHEBI:27693,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref
15040800,campesterol,CHEBI:28623,CHEBI:28623,campesterol,1.0,exact_pref,CHEBI:28623,campesterol,1.0,exact_pref,CHEBI:28623,campesterol,1.0,exact_pref
15040800,stigmasterol,CHEBI:28824,CHEBI:28824,stigmasterol,1.0,exact_pref,CHEBI:28824,stigmasterol,1.0,exact_pref,CHEBI:28824,stigmasterol,1.0,exact_pref
15040800,metabolites,CHEBI:25212,CHEBI:25212,metabolite,1.0,exact_syn,CHEBI:25212,metabolite,1.0,exact_syn,CHEBI:25212,metabolite,1.0,exact_syn
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,sitosterol,CHEBI:27693,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,sitosterol,CHEBI:27693,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,LXR agonists,CHEBI:86029,CHEBI:86029,liver X receptor agonist,1.0,exact_syn,CHEBI:86029,liver X receptor agonist,1.0,exact_syn,CHEBI:86029,liver X receptor agonist,1.0,exact_syn
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,sitosterol,CHEBI:27693,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref
15040800,neomycin,CHEBI:7507,CHEBI:7507,neomycin,1.0,exact_pref,CHEBI:7507,neomycin,1.0,exact_pref,CHEBI:7507,neomycin,1.0,exact_pref
15040800,G418,CHEBI:42768,CHEBI:195256,geneticin cation(4+),1.0,exact_syn,CHEBI:195256,geneticin cation(4+),1.0,exact_syn,CHEBI:195256,geneticin cation(4+),1.0,exact_syn
15040800,chow,CHEBI:33290,,,0.0,NIL,CHEBI:82283,Tungsten carbide,0.7843,dense_nn,CHEBI:33290,food,0.7595,rag_selected
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,campesterol,CHEBI:28623,CHEBI:28623,campesterol,1.0,exact_pref,CHEBI:28623,campesterol,1.0,exact_pref,CHEBI:28623,campesterol,1.0,exact_pref
15040800,sitosterol,CHEBI:27693,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref,CHEBI:27693,sitosterol,1.0,exact_pref
15040800,water,CHEBI:15377,CHEBI:15377,water,1.0,exact_pref,CHEBI:15377,water,1.0,exact_pref,CHEBI:15377,water,1.0,exact_pref
15040800,Tris,CHEBI:9754,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref
15040800,HCl,CHEBI:17883,CHEBI:17883,hydrogen chloride,1.0,exact_syn,CHEBI:17883,hydrogen chloride,1.0,exact_syn,CHEBI:17883,hydrogen chloride,1.0,exact_syn
15040800,NaCl,CHEBI:26710,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn
15040800,SDS,CHEBI:8984,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn
15040800,NaCl,CHEBI:26710,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn
15040800,solution,CHEBI:75958,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref
15040800,solution,CHEBI:75958,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref
15040800,EtOH,CHEBI:16236,CHEBI:16236,ethanol,1.0,exact_syn,CHEBI:16236,ethanol,1.0,exact_syn,CHEBI:16236,ethanol,1.0,exact_syn
15040800,EtOH,CHEBI:16236,CHEBI:16236,ethanol,1.0,exact_syn,CHEBI:16236,ethanol,1.0,exact_syn,CHEBI:16236,ethanol,1.0,exact_syn
15040800,MgCl2,CHEBI:6636,CHEBI:6636,magnesium dichloride,1.0,exact_syn,CHEBI:6636,magnesium dichloride,1.0,exact_syn,CHEBI:6636,magnesium dichloride,1.0,exact_syn
15040800,(NH4)2SO4,CHEBI:62946,CHEBI:62946,ammonium sulfate,1.0,exact_syn,CHEBI:62946,ammonium sulfate,1.0,exact_syn,CHEBI:62946,ammonium sulfate,1.0,exact_syn
15040800,Tris,CHEBI:9754,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref
15040800,HCl,CHEBI:17883,CHEBI:17883,hydrogen chloride,1.0,exact_syn,CHEBI:17883,hydrogen chloride,1.0,exact_syn,CHEBI:17883,hydrogen chloride,1.0,exact_syn
15040800,water,CHEBI:15377,CHEBI:15377,water,1.0,exact_pref,CHEBI:15377,water,1.0,exact_pref,CHEBI:15377,water,1.0,exact_pref
15040800,agarose,CHEBI:2511,CHEBI:2511,agarose,1.0,exact_pref,CHEBI:2511,agarose,1.0,exact_pref,CHEBI:2511,agarose,1.0,exact_pref
15040800,nylon,CHEBI:25614,,,0.0,NIL,CHEBI:25614,nylons,0.9797,dense_nn,CHEBI:25614,nylons,0.9797,rag_selected
15040800,32P,CHEBI:37972,,,0.0,NIL,CHEBI:37972,phosphorus-32 atom,0.8647,dense_nn,CHEBI:37972,phosphorus-32 atom,0.8647,rag_selected
15040800,nt,CHEBI:25613,,,0.0,NIL,CHEBI:81528,Naltrindole,0.8681,dense_nn,CHEBI:36976,nucleotide,0.8224,rag_selected
15040800,SYBR Green,CHEBI:51461,,,0.0,NIL,CHEBI:51461,SYBR Green I,0.9714,dense_nn,CHEBI:51461,SYBR Green I,0.9714,rag_selected
15040800,mix,CHEBI:60004,,,0.0,NIL,CHEBI:60004,mixture,0.9083,dense_nn,CHEBI:60004,mixture,0.9083,rag_selected
15040800,message,CHEBI:33695,,,0.0,NIL,CHEBI:6783,Messagenin,0.8304,dense_nn,CHEBI:33280,molecular messenger,0.8262,rag_selected
15040800,lipid,CHEBI:18059,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref
15040800,isoflurane,CHEBI:6015,CHEBI:6015,isoflurane,1.0,exact_pref,CHEBI:6015,isoflurane,1.0,exact_pref,CHEBI:6015,isoflurane,1.0,exact_pref
15040800,Sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,chow,CHEBI:33290,,,0.0,NIL,CHEBI:82283,Tungsten carbide,0.7843,dense_nn,CHEBI:33290,food,0.7595,rag_selected
15040800,isofluorane,CHEBI:6015,CHEBI:6015,isoflurane,0.9524,fuzzy,CHEBI:29228,hydrogen fluoride,0.9084,dense_nn,CHEBI:6015,isoflurane,0.9056,rag_selected
15040800,NaOH,CHEBI:32145,CHEBI:32145,sodium hydroxide,1.0,exact_syn,CHEBI:32145,sodium hydroxide,1.0,exact_syn,CHEBI:32145,sodium hydroxide,1.0,exact_syn
15040800,water,CHEBI:15377,CHEBI:15377,water,1.0,exact_pref,CHEBI:15377,water,1.0,exact_pref,CHEBI:15377,water,1.0,exact_pref
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,ethyl acetate,CHEBI:27750,CHEBI:27750,ethyl acetate,1.0,exact_pref,CHEBI:27750,ethyl acetate,1.0,exact_pref,CHEBI:27750,ethyl acetate,1.0,exact_pref
15040800,5α-cholestane,CHEBI:35515,,,0.0,NIL,CHEBI:35515,5alpha-cholestane,0.9609,dense_nn,CHEBI:35515,5alpha-cholestane,0.9609,rag_selected
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,hexane,CHEBI:29021,CHEBI:29021,hexane,1.0,exact_pref,CHEBI:29021,hexane,1.0,exact_pref,CHEBI:29021,hexane,1.0,exact_pref
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,Tris,CHEBI:9754,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref
15040800,sucrose,CHEBI:17992,CHEBI:17992,sucrose,1.0,exact_pref,CHEBI:17992,sucrose,1.0,exact_pref,CHEBI:17992,sucrose,1.0,exact_pref
15040800,SDS,CHEBI:8984,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn
15040800,acrylamide,CHEBI:28619,CHEBI:28619,acrylamide,1.0,exact_pref,CHEBI:28619,acrylamide,1.0,exact_pref,CHEBI:28619,acrylamide,1.0,exact_pref
15040800,SDS,CHEBI:8984,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn,CHEBI:8984,sodium dodecyl sulfate,1.0,exact_syn
15040800,nitrocellulose,CHEBI:53325,CHEBI:53325,nitrocellulose,1.0,exact_pref,CHEBI:53325,nitrocellulose,1.0,exact_pref,CHEBI:53325,nitrocellulose,1.0,exact_pref
15040800,Tween 20,CHEBI:53424,CHEBI:53424,polysorbate 20,1.0,exact_syn,CHEBI:53424,polysorbate 20,1.0,exact_syn,CHEBI:53424,polysorbate 20,1.0,exact_syn
15040800,T,CHEBI:53424,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn
15040800,T,CHEBI:53424,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn
15040800,Tris,CHEBI:9754,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref
15040800,Tween-20,CHEBI:53424,,,0.0,NIL,CHEBI:53424,polysorbate 20,0.996,dense_nn,CHEBI:53424,polysorbate 20,0.996,rag_selected
15040800,NaCl,CHEBI:26710,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn
15040800,T,CHEBI:53424,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn
15040800,T,CHEBI:53424,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn,CHEBI:16857,L-threonine,1.0,exact_syn
15040800,NaCl,CHEBI:26710,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn,CHEBI:26710,sodium chloride,1.0,exact_syn
15040800,Reagent,CHEBI:33893,CHEBI:33893,reagent,1.0,exact_pref,CHEBI:33893,reagent,1.0,exact_pref,CHEBI:33893,reagent,1.0,exact_pref
15040800,hematoxylin,CHEBI:51686,CHEBI:51686,haematoxylin,1.0,exact_syn,CHEBI:51686,haematoxylin,1.0,exact_syn,CHEBI:51686,haematoxylin,1.0,exact_syn
15040800,methanol,CHEBI:17790,CHEBI:17790,methanol,1.0,exact_pref,CHEBI:17790,methanol,1.0,exact_pref,CHEBI:17790,methanol,1.0,exact_pref
15040800,acetone,CHEBI:15347,CHEBI:15347,acetone,1.0,exact_pref,CHEBI:15347,acetone,1.0,exact_pref,CHEBI:15347,acetone,1.0,exact_pref
15040800,solution,CHEBI:75958,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref
15040800,Tween-20,CHEBI:53424,,,0.0,NIL,CHEBI:53424,polysorbate 20,0.996,dense_nn,CHEBI:53424,polysorbate 20,0.996,rag_selected
15040800,Tween,CHEBI:53422,,,0.0,NIL,CHEBI:53422,polysorbate,0.9649,dense_nn,CHEBI:53422,polysorbate,0.9649,rag_selected
15040800,Tween,CHEBI:53422,,,0.0,NIL,CHEBI:53422,polysorbate,0.9649,dense_nn,CHEBI:53422,polysorbate,0.9649,rag_selected
15040800,Alexa 488,CHEBI:52661,,,0.0,NIL,CHEBI:52661,Alexa Fluor 488,0.9607,dense_nn,CHEBI:52661,Alexa Fluor 488,0.9607,rag_selected
15040800,Dapi,CHEBI:51231,CHEBI:51231,DAPI,1.0,exact_pref,CHEBI:51231,DAPI,1.0,exact_pref,CHEBI:51231,DAPI,1.0,exact_pref
15040800,solution,CHEBI:75958,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref,CHEBI:75958,solution,1.0,exact_pref
15040800,Dapi,CHEBI:51231,CHEBI:51231,DAPI,1.0,exact_pref,CHEBI:51231,DAPI,1.0,exact_pref,CHEBI:51231,DAPI,1.0,exact_pref
15040800,reagent,CHEBI:33893,CHEBI:33893,reagent,1.0,exact_pref,CHEBI:33893,reagent,1.0,exact_pref,CHEBI:33893,reagent,1.0,exact_pref
15040800,CO2,CHEBI:16526,CHEBI:16526,carbon dioxide,1.0,exact_syn,CHEBI:16526,carbon dioxide,1.0,exact_syn,CHEBI:16526,carbon dioxide,1.0,exact_syn
15040800,penicillin,CHEBI:17334,CHEBI:17334,penicillin,1.0,exact_pref,CHEBI:17334,penicillin,1.0,exact_pref,CHEBI:17334,penicillin,1.0,exact_pref
15040800,streptomycin,CHEBI:17076,CHEBI:17076,streptomycin,1.0,exact_pref,CHEBI:17076,streptomycin,1.0,exact_pref,CHEBI:17076,streptomycin,1.0,exact_pref
15040800,reagent,CHEBI:33893,CHEBI:33893,reagent,1.0,exact_pref,CHEBI:33893,reagent,1.0,exact_pref,CHEBI:33893,reagent,1.0,exact_pref
15040800,mixture,CHEBI:60004,CHEBI:60004,mixture,1.0,exact_pref,CHEBI:60004,mixture,1.0,exact_pref,CHEBI:60004,mixture,1.0,exact_pref
15040800,mixture,CHEBI:60004,CHEBI:60004,mixture,1.0,exact_pref,CHEBI:60004,mixture,1.0,exact_pref,CHEBI:60004,mixture,1.0,exact_pref
15040800,acetone,CHEBI:15347,CHEBI:15347,acetone,1.0,exact_pref,CHEBI:15347,acetone,1.0,exact_pref,CHEBI:15347,acetone,1.0,exact_pref
15040800,methanol,CHEBI:17790,CHEBI:17790,methanol,1.0,exact_pref,CHEBI:17790,methanol,1.0,exact_pref,CHEBI:17790,methanol,1.0,exact_pref
15040800,lipid,CHEBI:18059,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref
15040800,fentanyl,CHEBI:119915,CHEBI:119915,fentanyl,1.0,exact_pref,CHEBI:119915,fentanyl,1.0,exact_pref,CHEBI:119915,fentanyl,1.0,exact_pref
15040800,Diazepam,CHEBI:49575,CHEBI:49575,diazepam,1.0,exact_pref,CHEBI:49575,diazepam,1.0,exact_pref,CHEBI:49575,diazepam,1.0,exact_pref
15040800,bile salt,CHEBI:22868,CHEBI:22868,bile salt,1.0,exact_pref,CHEBI:22868,bile salt,1.0,exact_pref,CHEBI:22868,bile salt,1.0,exact_pref
15040800,sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,phospholipid,CHEBI:16247,CHEBI:16247,phospholipid,1.0,exact_pref,CHEBI:16247,phospholipid,1.0,exact_pref,CHEBI:16247,phospholipid,1.0,exact_pref
15040800,lipid,CHEBI:18059,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref
15040800,bile salt,CHEBI:22868,CHEBI:22868,bile salt,1.0,exact_pref,CHEBI:22868,bile salt,1.0,exact_pref,CHEBI:22868,bile salt,1.0,exact_pref
15040800,bile salt,CHEBI:22868,CHEBI:22868,bile salt,1.0,exact_pref,CHEBI:22868,bile salt,1.0,exact_pref,CHEBI:22868,bile salt,1.0,exact_pref
15040800,lipid,CHEBI:18059,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref,CHEBI:18059,lipid,1.0,exact_pref
15040800,Sterol,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref,CHEBI:15889,sterol,1.0,exact_pref
15040800,HMG-CoA,CHEBI:11814,CHEBI:15467,(3S)-3-hydroxy-3-methylglutaryl-CoA,1.0,exact_syn,CHEBI:15467,(3S)-3-hydroxy-3-methylglutaryl-CoA,1.0,exact_syn,CHEBI:15467,(3S)-3-hydroxy-3-methylglutaryl-CoA,1.0,exact_syn
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,sucrose,CHEBI:17992,CHEBI:17992,sucrose,1.0,exact_pref,CHEBI:17992,sucrose,1.0,exact_pref,CHEBI:17992,sucrose,1.0,exact_pref
15040800,Tris,CHEBI:9754,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref,CHEBI:9754,tris,1.0,exact_pref
15040800,disodium EDTA,CHEBI:64734,CHEBI:64734,EDTA disodium salt (anhydrous),1.0,exact_syn,CHEBI:64734,EDTA disodium salt (anhydrous),1.0,exact_syn,CHEBI:64734,EDTA disodium salt (anhydrous),1.0,exact_syn
15040800,DTT,CHEBI:18320,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn
15040800,dipotassium phosphate,CHEBI:32031,CHEBI:131527,dipotassium hydrogen phosphate,1.0,exact_syn,CHEBI:131527,dipotassium hydrogen phosphate,1.0,exact_syn,CHEBI:131527,dipotassium hydrogen phosphate,1.0,exact_syn
15040800,KCl,CHEBI:32588,CHEBI:32588,potassium chloride,1.0,exact_syn,CHEBI:32588,potassium chloride,1.0,exact_syn,CHEBI:32588,potassium chloride,1.0,exact_syn
15040800,DTT,CHEBI:18320,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn
15040800,disodium EDTA,CHEBI:64734,CHEBI:64734,EDTA disodium salt (anhydrous),1.0,exact_syn,CHEBI:64734,EDTA disodium salt (anhydrous),1.0,exact_syn,CHEBI:64734,EDTA disodium salt (anhydrous),1.0,exact_syn
15040800,glycerol,CHEBI:17754,CHEBI:17754,glycerol,1.0,exact_pref,CHEBI:17754,glycerol,1.0,exact_pref,CHEBI:17754,glycerol,1.0,exact_pref
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,mixture,CHEBI:60004,CHEBI:60004,mixture,1.0,exact_pref,CHEBI:60004,mixture,1.0,exact_pref,CHEBI:60004,mixture,1.0,exact_pref
15040800,K2HPO4,CHEBI:32031,CHEBI:131527,dipotassium hydrogen phosphate,1.0,exact_syn,CHEBI:131527,dipotassium hydrogen phosphate,1.0,exact_syn,CHEBI:131527,dipotassium hydrogen phosphate,1.0,exact_syn
15040800,DTT,CHEBI:18320,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn,CHEBI:18320,"1,4-dithiothreitol",1.0,exact_syn
15040800,nicotinamide,CHEBI:17154,CHEBI:17154,nicotinamide,1.0,exact_pref,CHEBI:17154,nicotinamide,1.0,exact_pref,CHEBI:17154,nicotinamide,1.0,exact_pref
15040800,14C,CHEBI:36927,,,0.0,NIL,CHEBI:28875,tetradecanoic acid,0.849,dense_nn,CHEBI:36927,carbon-14 atom,0.841,rag_selected
15040800,cholesterol,CHEBI:16113,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref,CHEBI:16113,cholesterol,1.0,exact_pref
15040800,β-cyclodextrin,CHEBI:495055,CHEBI:23456,cyclodextrin,0.9231,fuzzy,CHEBI:495055,beta-cyclodextrin,0.9897,dense_nn,CHEBI:495055,beta-cyclodextrin,0.9897,rag_selected
15040800,NADP+,CHEBI:18009,CHEBI:18009,NADP(+),1.0,exact_syn,CHEBI:18009,NADP(+),1.0,exact_syn,CHEBI:18009,NADP(+),1.0,exact_syn
15040800,glucose-6-phosphate,CHEBI:14314,,,0.0,NIL,CHEBI:61548,D-glucopyranose 6-phosphate(2-),0.9661,dense_nn,CHEBI:4170,D-glucopyranose 6-phosphate,0.9661,rag_selected
15040800,glucose-6-phosphate,CHEBI:14314,,,0.0,NIL,CHEBI:61548,D-glucopyranose 6-phosphate(2-),0.9661,dense_nn,CHEBI:4170,D-glucopyranose 6-phosphate,0.9661,rag_selected
15040800,KOH,CHEBI:32035,CHEBI:32035,potassium hydroxide,1.0,exact_syn,CHEBI:32035,potassium hydroxide,1.0,exact_syn,CHEBI:32035,potassium hydroxide,1.0,exact_syn
15040800,hydroxytoluene,CHEBI:24751,CHEBI:24751,hydroxytoluene,1.0,exact_pref,CHEBI:24751,hydroxytoluene,1.0,exact_pref,CHEBI:24751,hydroxytoluene,1.0,exact_pref
15040800,ethanolic,CHEBI:16236,,,0.0,NIL,CHEBI:16236,ethanol,0.9446,dense_nn,CHEBI:16236,ethanol,0.9446,rag_selected
15040800,potassium hydroxide,CHEBI:32035,CHEBI:32035,potassium hydroxide,1.0,exact_pref,CHEBI:32035,potassium hydroxide,1.0,exact_pref,CHEBI:32035,potassium hydroxide,1.0,exact_pref
15040800,3H,CHEBI:29238,,,0.0,NIL,CHEBI:29238,tritium atom,0.861,dense_nn,CHEBI:29238,tritium atom,0.861,rag_selected
15040800,7α-hydroxycholesterol,CHEBI:17500,CHEBI:42989,7beta-hydroxycholesterol,0.9756,fuzzy,CHEBI:42989,7beta-hydroxycholesterol,0.9871,dense_nn,CHEBI:17500,7alpha-hydroxycholesterol,0.9817,rag_selected
15040800,sterols,CHEBI:15889,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn,CHEBI:15889,sterol,1.0,exact_syn
15040800,n-hexane,CHEBI:29021,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn
15040800,n-hexane,CHEBI:29021,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn
15040800,2-propanol,CHEBI:17824,CHEBI:17824,propan-2-ol,1.0,exact_syn,CHEBI:17824,propan-2-ol,1.0,exact_syn,CHEBI:17824,propan-2-ol,1.0,exact_syn
15040800,silica,CHEBI:30563,CHEBI:30563,silicon dioxide,1.0,exact_syn,CHEBI:30563,silicon dioxide,1.0,exact_syn,CHEBI:30563,silicon dioxide,1.0,exact_syn
15040800,n-hexane,CHEBI:29021,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn
15040800,2-propanol,CHEBI:17824,CHEBI:17824,propan-2-ol,1.0,exact_syn,CHEBI:17824,propan-2-ol,1.0,exact_syn,CHEBI:17824,propan-2-ol,1.0,exact_syn
15040800,7α-hydroxycholesterol,CHEBI:17500,CHEBI:42989,7beta-hydroxycholesterol,0.9756,fuzzy,CHEBI:42989,7beta-hydroxycholesterol,0.9871,dense_nn,CHEBI:17500,7alpha-hydroxycholesterol,0.9817,rag_selected
15040800,n-hexane,CHEBI:29021,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn,CHEBI:29021,hexane,1.0,exact_syn
